"","X1","X2","X3","X4","X5","X6"
"1",0.262349011294686,-0.00351930210212289,0.00440317322822656,-0.000875686636581324,0.67072604764117,0.061249082287955
"2",0.0413908726432061,0.0546333138552,0.0530731032732894,0.0542154136592251,0.0176050594222494,0.050988314930327
"3",-0.014816671563966,0.078226994925004,-0.045180966367254,-0.000526913644834861,-0.0321760688697871,-0.0412254677790596
"4",0.0662647376929659,0.0657037414567238,0.0674470857549627,0.044359191020206,0.0652544316245076,0.0751732025558058
"5",0.257615683875251,0.000250211437050824,0.00752906945946628,1.00222903338555e-05,0.641484050596823,0.0583982128630559
"6",0,0,0,0,0,0
